Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int_round,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
9955,DUSP1_timesweep,N,100,90,,9567,20645,,,1369,1368.06366,1328.11683,73,133,4,,,
9956,DUSP1_timesweep,N,100,90,,8957,17222,,,1482,1481.53444,1423.1843,111,135,,,,
9957,DUSP1_timesweep,N,100,90,,9220,12528,,,1255,1254.94577,1234.79286,70,78,4,,,
9958,DUSP1_timesweep,N,100,90,,6528,14844,,,1499,1498.5913,1385.66215,81,116,,,,
9959,DUSP1_timesweep,N,100,90,,8503,18474,,,1458,1457.66165,1406.34048,91,144,5,,,
9960,DUSP1_timesweep,N,100,90,,7354,12690,,,1355,1354.79168,1335.16273,57,92,,,,
9961,DUSP1_timesweep,N,100,90,,8622,14621,,,1068,1067.18557,1033.95233,24,26,5,,,
9962,DUSP1_timesweep,N,100,90,,11194,19812,,,1112,1111.69189,1096.48597,70,92,,,,
9963,DUSP1_timesweep,N,100,90,,11601,20064,,,1572,1571.27765,1463.58902,308,400,8,5,4,
9964,DUSP1_timesweep,N,100,90,,7402,15223,,,1317,1316.37314,1235.02503,81,108,4,,,
9965,DUSP1_timesweep,N,100,90,,9627,17466,,,1492,1491.82352,1451.39551,115,205,,,,
9966,DUSP1_timesweep,N,100,90,,8243,13580,,,1464,1463.71467,1450.37776,100,151,5,,,
9967,DUSP1_timesweep,N,100,90,,6999,12231,,,1648,1647.01757,1511.35435,150,134,4,,,
9968,DUSP1_timesweep,N,100,90,,7162,14453,,,1215,1214.78051,1247.59033,48,96,,,,
9969,DUSP1_timesweep,N,100,90,,7204,12718,,,1593,1592.3033,1557.83795,153,252,,,,
9970,DUSP1_timesweep,N,100,90,,9506,13960,,,1164,1163.9311,1122.52256,58,90,,,,
9971,DUSP1_timesweep,N,100,90,,8355,18776,,,1220,1219.10174,1190.27929,33,117,,,,
9972,DUSP1_timesweep,N,100,90,,9356,18139,,,1069,1068.96794,1116.72088,36,96,,,,
9973,DUSP1_timesweep,N,100,90,,10188,14819,,,1453,1452.32803,1376.69215,187,238,7,5,,
9974,DUSP1_timesweep,N,100,90,,8824,15548,,,1407,1406.79635,1365.95704,91,122,,,,
9975,DUSP1_timesweep,N,100,90,,10652,17585,,,1425,1424.31121,1355.35866,117,146,,,,
9976,DUSP1_timesweep,N,100,90,,7216,12401,,,1490,1489.87209,1470.33134,68,114,,,,
9977,DUSP1_timesweep,N,100,90,,8352,16201,,,1249,1248.88075,1249.96519,17,44,,,,
9978,DUSP1_timesweep,N,100,90,,8352,12701,,,1239,1238.87811,1232.57389,48,104,,,,
9979,DUSP1_timesweep,N,100,90,,8717,15283,,,1400,1399.08627,1317.48845,89,112,4,,,
9980,DUSP1_timesweep,N,100,90,,10528,20774,,,1201,1200.41613,1139.38336,117,160,,,,
9981,DUSP1_timesweep,N,100,90,,10015,17512,,,1268,1267.02047,1234.10073,44,91,,,,
9982,DUSP1_timesweep,N,100,90,,9761,12950,,,1291,1290.37875,1229.98988,98,76,,,,
9983,DUSP1_timesweep,N,100,90,,7557,16596,,,1491,1490.1146,1475.84093,71,171,,,,
9984,DUSP1_timesweep,N,100,90,,10568,17647,,,1558,1557.46414,1474.30345,175,191,4,,,
9985,DUSP1_timesweep,N,100,90,,8638,17427,,,1540,1539.27229,1470.74012,165,228,7,6,,
9986,DUSP1_timesweep,N,100,90,,9666,14596,,,1393,1392.39106,1323.69039,81,108,4,,,
9987,DUSP1_timesweep,N,100,90,,8552,16493,,,1360,1359.69001,1373.39386,116,204,,,,
9988,DUSP1_timesweep,N,100,90,,9663,14713,,,1210,1209.72545,1185.23313,72,137,7,,,
9989,DUSP1_timesweep,N,100,120,,9657,15806,,,1357,1356.41255,1310.81127,94,111,,,,
9990,DUSP1_timesweep,N,100,120,,9420,14980,,,1409,1408.36518,1383.03451,56,93,,,,
9991,DUSP1_timesweep,N,100,120,,10491,20347,,,1620,1619.38614,1608.52538,251,409,,,,
9992,DUSP1_timesweep,N,100,120,,6759,13667,,,1229,1228.42196,1154.006,68,88,,,,
9993,DUSP1_timesweep,N,100,120,,7262,15071,,,1310,1309.72253,1302.16661,27,67,,,,
9994,DUSP1_timesweep,N,100,120,,7061,13815,,,1187,1186.27701,1221.64662,41,81,,,,
9995,DUSP1_timesweep,N,100,120,,7166,16576,,,1213,1212.04661,1177.54024,49,71,,,,
9996,DUSP1_timesweep,N,100,120,,3769,15150,,,1074,1073.14248,1072.3565,13,59,,,,
9997,DUSP1_timesweep,N,100,120,,9189,18944,,,1392,1391.22048,1375.47118,82,143,,,,
9998,DUSP1_timesweep,N,100,120,,8517,14671,,,1283,1282.11812,1266.44019,41,46,,,,
9999,DUSP1_timesweep,N,100,120,,9606,13923,,,1490,1489.67125,1486.35574,107,152,7,,,
10000,DUSP1_timesweep,N,100,120,,10739,14975,,,1418,1417.25002,1388.9821,84,102,5,,,
10001,DUSP1_timesweep,N,100,120,,9790,17214,,,1199,1198.60429,1173.95085,90,129,4,,,
10002,DUSP1_timesweep,N,100,120,,9397,14797,,,1399,1398.50527,1389.18254,79,160,,,,
10003,DUSP1_timesweep,N,100,120,,9931,13881,,,1449,1448.03373,1436.09048,105,156,,,,
10004,DUSP1_timesweep,N,100,120,,9712,17573,,,1227,1226.55138,1257.08587,33,79,,,,
10005,DUSP1_timesweep,N,100,120,,9387,12886,,,1434,1433.03484,1446.31709,99,126,4,,,
10006,DUSP1_timesweep,N,100,120,,13091,14172,,,1033,1032.4895,1098.38943,36,76,,,,
10007,DUSP1_timesweep,N,100,120,,9503,17968,,,1196,1195.07924,1184.63702,61,115,,,,
10008,DUSP1_timesweep,N,100,120,,9995,16110,,,1061,1060.97139,1036.69894,49,70,,,,
10009,DUSP1_timesweep,N,100,120,,6207,13411,,,1307,1306.97712,1210.90441,60,41,,,,
10010,DUSP1_timesweep,N,100,120,,9448,15618,,,1290,1289.54022,1211.98892,80,86,4,,,
10011,DUSP1_timesweep,N,100,120,,9030,12278,,,1504,1503.86733,1447.36007,94,99,,,,
10012,DUSP1_timesweep,N,100,120,,6202,12568,,,1361,1360.09642,1314.44971,96,154,,,,
10013,DUSP1_timesweep,N,100,120,,8757,13636,,,1282,1281.40904,1270.86565,88,120,,,,
10014,DUSP1_timesweep,N,100,120,,8789,13222,,,1386,1385.70895,1298.31637,96,64,4,4,,
10015,DUSP1_timesweep,N,100,120,,10025,16278,,,1412,1411.90165,1358.60351,85,116,,,,
10016,DUSP1_timesweep,N,100,120,,9088,14265,,,1346,1345.34243,1366.6755,71,130,,,,
10017,DUSP1_timesweep,N,100,120,,11073,15639,,,1495,1494.11885,1453.37886,121,157,4,,,
10018,DUSP1_timesweep,N,100,120,,8722,12696,,,1194,1193.33593,1204.07837,38,60,,,,
10019,DUSP1_timesweep,N,100,120,,8161,12788,,,1400,1399.35265,1422.75962,61,104,,,,
10020,DUSP1_timesweep,N,100,120,,8584,12268,,,1374,1373.66577,1341.07067,94,108,4,,,
10021,DUSP1_timesweep,N,100,120,,7435,12643,,,1272,1271.43376,1240.85739,59,62,4,,,
10022,DUSP1_timesweep,N,100,120,,9886,20177,,,1095,1094.58568,1089.62393,61,112,,,,
10023,DUSP1_timesweep,N,100,120,,6301,13601,,,1322,1321.608,1273.18587,50,47,4,,,
10024,DUSP1_timesweep,N,100,120,,9334,19667,,,1136,1135.17452,1154.76244,37,68,6,,,
10025,DUSP1_timesweep,N,100,120,,7578,13042,,,1398,1397.35511,1340.87257,46,58,4,,,
10026,DUSP1_timesweep,N,100,120,,8997,13713,,,1475,1474.11482,1444.46496,94,116,,,,
10027,DUSP1_timesweep,N,100,120,,9998,18442,,,1638,1637.04671,1526.63469,217,275,8,6,4,
10028,DUSP1_timesweep,N,100,120,,7820,14753,,,1345,1344.36279,1327.6783,59,111,,,,
10029,DUSP1_timesweep,N,100,120,,10623,16904,,,1448,1447.08981,1327.68386,138,121,,,,
10030,DUSP1_timesweep,N,100,120,,7480,12410,,,1194,1193.34612,1197.63167,75,164,,,,
10031,DUSP1_timesweep,N,100,120,,9882,17359,,,1324,1323.26604,1213.75016,172,173,,,,
10032,DUSP1_timesweep,N,100,120,,11251,17672,,,1487,1486.93974,1405.04165,205,242,5,,,
10033,DUSP1_timesweep,N,100,120,,11219,16104,,,1180,1179.17034,1149.55272,70,83,,,,
10034,DUSP1_timesweep,N,100,120,,2622,12651,,,1334,1333.77536,1341.96838,7,45,,,,
10035,DUSP1_timesweep,N,100,120,,9836,14994,,,1343,1342.94154,1341.93404,96,134,,,,
10036,DUSP1_timesweep,N,100,120,,9215,13025,,,1530,1529.38133,1473.54472,145,123,,,,
10037,DUSP1_timesweep,N,100,120,,8425,12683,,,1197,1196.6178,1202.42056,36,60,,,,
10038,DUSP1_timesweep,N,100,120,,11028,16442,,,1057,1056.53926,1053.44374,34,106,,,,
10039,DUSP1_timesweep,N,100,120,,9641,16523,,,1168,1167.74463,1122.72826,94,115,,,,
10040,DUSP1_timesweep,N,100,120,,9782,12607,,,1329,1328.71948,1248.13619,96,91,,,,
10041,DUSP1_timesweep,N,100,120,,10297,19891,,,1468,1467.55472,1401.99527,111,121,4,,,
10042,DUSP1_timesweep,N,100,120,,10312,16302,,,1242,1241.05605,1220.2055,80,122,,,,
10043,DUSP1_timesweep,N,100,120,,9306,20482,,,1473,1472.47711,1402.16722,125,143,13,4,,
10044,DUSP1_timesweep,N,100,120,,9498,16113,,,1414,1413.79554,1368.81419,65,79,,,,
10045,DUSP1_timesweep,N,100,120,,9373,18666,,,1428,1427.12611,1372.88476,100,136,,,,
10046,DUSP1_timesweep,N,100,120,,8223,14889,,,1369,1368.47586,1286.95896,81,98,,,,
10047,DUSP1_timesweep,N,100,120,,11019,16776,,,1082,1081.74054,1089.60873,34,83,,,,
10048,DUSP1_timesweep,N,100,120,,10238,18058,,,1380,1379.90438,1335.77838,55,76,,,,
10049,DUSP1_timesweep,N,100,120,,9631,14054,,,1372,1371.23424,1371.48726,59,64,,,,
10050,DUSP1_timesweep,N,100,120,,7918,18375,,,1371,1370.36474,1350.98999,66,99,,,,
10051,DUSP1_timesweep,N,100,120,,10245,17437,,,1293,1292.96935,1245.80799,81,123,4,,,
10052,DUSP1_timesweep,N,100,120,,9685,12585,,,1197,1196.94135,1150.46961,48,72,9,,,
10053,DUSP1_timesweep,N,100,120,,6809,16284,,,1038,1037.67558,1003.69676,24,54,,,,
10054,DUSP1_timesweep,N,100,120,,9475,16534,,,1394,1393.92296,1361.63034,63,108,,,,
10055,DUSP1_timesweep,N,100,120,,9656,16635,,,1493,1492.25942,1435.10195,127,141,,,,
10056,DUSP1_timesweep,N,100,120,,6977,17847,,,1601,1600.98223,1573.12932,186,358,6,,,
10057,DUSP1_timesweep,N,100,120,,10236,19651,,,1473,1472.28507,1435.73197,81,165,10,,,
10058,DUSP1_timesweep,N,100,120,,8833,15639,,,1292,1291.96049,1264.78662,34,79,4,,,
10059,DUSP1_timesweep,N,100,120,,8842,13284,,,1352,1351.31407,1333.09575,31,56,,,,
10060,DUSP1_timesweep,N,100,120,,9874,15011,,,1540,1539.21947,1512.8577,136,201,4,4,,
10061,DUSP1_timesweep,N,100,120,,8879,13948,,,1585,1584.27368,1518.24943,165,174,4,,,
10062,DUSP1_timesweep,N,100,120,,8990,14937,,,1170,1169.34472,1146.23967,26,27,,,,
10063,DUSP1_timesweep,N,100,120,,9070,14368,,,1240,1239.73859,1192.25063,57,69,,,,
10064,DUSP1_timesweep,N,100,120,,12177,15343,,,994,993.80274,1001.68611,17,27,,,,
10065,DUSP1_timesweep,N,100,120,,8790,16851,,,1396,1395.15188,1373.11542,86,123,4,,,
10066,DUSP1_timesweep,N,100,120,,9576,17220,,,1240,1239.25449,1261.42416,48,94,6,,,
10067,DUSP1_timesweep,N,100,120,,11481,12325,,,1185,1184.2856,1178.7703,12,23,,,,
10068,DUSP1_timesweep,N,100,120,,10750,15845,,,1466,1465.27033,1430.64153,89,110,,,,
10069,DUSP1_timesweep,N,100,120,,9289,19091,,,1466,1465.7342,1398.60274,109,141,,,,
10070,DUSP1_timesweep,N,100,120,,7884,20200,,,1396,1395.39675,1360.54391,61,122,,,,
10071,DUSP1_timesweep,N,100,120,,8365,16891,,,1384,1383.12636,1396.46853,87,180,,,,
10072,DUSP1_timesweep,N,100,120,,9827,19613,,,1202,1201.79159,1190.30918,66,114,,,,
10073,DUSP1_timesweep,N,100,120,,7396,17039,,,1180,1179.96606,1201.90616,38,49,,,,
10074,DUSP1_timesweep,N,100,120,,9412,17730,,,1183,1182.6479,1164.65296,54,79,,,,
10075,DUSP1_timesweep,N,100,120,,7838,15994,,,1260,1259.37484,1250.64837,47,113,,,,
10076,DUSP1_timesweep,N,100,120,,8759,17596,,,1228,1227.4206,1194.10332,42,100,,,,
10077,DUSP1_timesweep,N,100,120,,9104,16871,,,1230,1229.45211,1217.55551,62,116,,,,
10078,DUSP1_timesweep,N,100,120,,7309,15188,,,1248,1247.44384,1291.46978,41,73,,,,
10079,DUSP1_timesweep,N,100,120,,11878,19085,,,1045,1044.35477,1049.26366,51,61,,,,
10080,DUSP1_timesweep,N,100,120,,8100,13376,,,1168,1167.16827,1138.70529,39,87,,,,
10081,DUSP1_timesweep,N,100,120,,10946,19914,,,1293,1292.42691,1284.1282,113,224,4,,,
10082,DUSP1_timesweep,N,100,120,,9273,16663,,,1244,1243.38596,1213.61117,64,122,,,,
10083,DUSP1_timesweep,N,100,120,,9742,16997,,,1327,1326.814,1253.06978,54,45,,,,
10084,DUSP1_timesweep,N,100,120,,10179,15979,,,1081,1080.73553,1085.10351,19,28,,,,
10085,DUSP1_timesweep,N,100,120,,9478,19312,,,1330,1329.62049,1318.68962,59,62,,,,
10086,DUSP1_timesweep,N,100,120,,9324,19751,,,1343,1342.33172,1280.70791,106,153,,,,
10087,DUSP1_timesweep,N,100,120,,9008,18617,,,1384,1383.77964,1374.23006,42,101,,,,
10088,DUSP1_timesweep,N,100,120,,10046,20683,,,1385,1384.44575,1318.55519,63,110,,,,
10089,DUSP1_timesweep,N,100,120,,7348,20370,,,1206,1205.81818,1147.73461,40,85,,,,
10090,DUSP1_timesweep,N,100,120,,8624,15946,,,1143,1142.12303,1141.72438,32,76,,,,
10091,DUSP1_timesweep,N,100,120,,4474,13771,,,951,950.61019,966.52044,4,20,,,,
10092,DUSP1_timesweep,N,100,120,,9378,17002,,,1132,1131.07379,1168.87313,32,104,,,,
10093,DUSP1_timesweep,N,100,120,,9741,18295,,,1310,1309.08346,1241.81421,78,87,,,,
10094,DUSP1_timesweep,N,100,120,,9551,20409,,,1268,1267.74244,1260.56798,57,100,,,,
10095,DUSP1_timesweep,N,100,120,,8122,13654,,,1548,1547.51071,1510.16808,112,174,6,,,
10096,DUSP1_timesweep,N,100,120,,8559,12996,,,1505,1504.46851,1434.35342,94,113,5,,,
10097,DUSP1_timesweep,N,100,120,,10100,16412,,,1451,1450.4701,1371.78985,237,264,7,4,,
10098,DUSP1_timesweep,N,100,120,,10511,17232,,,1398,1397.57407,1365.05403,74,110,4,4,,
10099,DUSP1_timesweep,N,100,120,,8722,18496,,,1096,1095.82493,1063.11024,40,69,,,,
10100,DUSP1_timesweep,N,100,120,,10492,19589,,,1160,1159.00191,1111.2725,78,143,5,,,
10101,DUSP1_timesweep,N,100,120,,3915,13644,,,1080,1079.45517,1087.9226,23,69,,,,
10102,DUSP1_timesweep,N,100,120,,8144,15333,,,1357,1356.55918,1268.09111,71,99,7,,,
10103,DUSP1_timesweep,N,100,120,,7915,13148,,,1577,1576.90246,1486.07583,148,138,4,,,
10104,DUSP1_timesweep,N,100,120,,9560,20057,,,1117,1116.3681,1132.5953,10,21,,,,
10105,DUSP1_timesweep,N,100,120,,11446,17022,,,1170,1169.19675,1161.19933,92,209,,,,
10106,DUSP1_timesweep,N,100,120,,9941,18681,,,1425,1424.87969,1255.05021,201,284,10,8,5,
10107,DUSP1_timesweep,N,100,120,,11750,18179,,,1301,1300.39762,1199.54673,102,103,,,,
10108,DUSP1_timesweep,N,100,120,,12742,17818,,,1301,1300.63687,1305.87041,130,142,8,,,
10109,DUSP1_timesweep,N,100,120,,10880,19822,,,1410,1409.55074,1374.63283,87,80,,,,
10110,DUSP1_timesweep,N,100,120,,10097,19408,,,1361,1360.24641,1284.98944,85,107,,,,
10111,DUSP1_timesweep,N,100,120,,10130,16258,,,1180,1179.83307,1130.83786,80,95,,,,
10112,DUSP1_timesweep,N,100,120,,11439,17674,,,1076,1075.13751,1085.64801,21,41,,,,
10113,DUSP1_timesweep,N,100,120,,3574,13314,,,1027,1026.74538,1047.85279,7,34,,,,
10114,DUSP1_timesweep,N,100,120,,8339,12986,,,1397,1396.77527,1354.04844,54,62,,,,
10115,DUSP1_timesweep,N,100,120,,9158,17874,,,1269,1268.24678,1254.46766,75,138,,,,
10116,DUSP1_timesweep,N,100,120,,9314,18596,,,1637,1636.52641,1523.19934,209,274,8,6,4,4
10117,DUSP1_timesweep,N,100,120,,9426,14338,,,1310,1309.54403,1294.97747,106,188,4,,,
10118,DUSP1_timesweep,N,100,120,,6478,13004,,,1450,1449.8975,1354.71647,96,91,4,,,
10119,DUSP1_timesweep,N,100,120,,9147,18608,,,1231,1230.27955,1253.94067,69,93,,,,
10120,DUSP1_timesweep,N,100,120,,8510,19512,,,1262,1261.34219,1177.297,62,119,4,,,
10121,DUSP1_timesweep,N,100,120,,7960,19588,,,1283,1282.89598,1250.49449,60,187,4,,,
10122,DUSP1_timesweep,N,100,120,,11780,18389,,,1446,1445.30102,1428.37365,96,128,,,,
10123,DUSP1_timesweep,N,100,120,,9376,19329,,,1188,1187.10442,1182.86849,31,71,,,,
10124,DUSP1_timesweep,N,100,120,,7908,18531,,,1297,1296.06829,1274.82478,38,66,,,,
10125,DUSP1_timesweep,N,100,120,,10709,20308,,,1434,1433.60295,1315.96691,229,208,4,,,
10126,DUSP1_timesweep,N,100,120,,7684,15338,,,1502,1501.09813,1463.95345,84,136,4,,,
10127,DUSP1_timesweep,N,100,120,,8197,14996,,,1586,1585.57448,1517.17871,135,167,7,4,,
10128,DUSP1_timesweep,N,100,120,,10219,20639,,,1528,1527.08073,1504.86947,147,285,5,,,
10129,DUSP1_timesweep,N,100,120,,8865,15144,,,1254,1253.2916,1224.18357,82,170,,,,
10130,DUSP1_timesweep,N,100,120,,9470,17031,,,1101,1100.59947,1033.63766,24,48,,,,
10131,DUSP1_timesweep,N,100,120,,7292,13117,,,1399,1398.77976,1371.87459,119,183,,,,
10132,DUSP1_timesweep,N,100,120,,7983,15051,,,1285,1284.51935,1218.3823,80,101,4,4,,
10133,DUSP1_timesweep,N,100,120,,9647,18374,,,1542,1541.46191,1558.82932,142,289,,,,
10134,DUSP1_timesweep,N,100,120,,9210,14448,,,1429,1428.87774,1424.43072,50,92,,,,
10135,DUSP1_timesweep,N,100,120,,10094,19294,,,1396,1395.4253,1359.87711,88,113,,,,
10136,DUSP1_timesweep,N,100,120,,9133,13073,,,1428,1427.01193,1327.77656,105,98,,,,
10137,DUSP1_timesweep,N,100,120,,12870,13791,,,1068,1067.46387,1115.01813,53,60,,,,
10138,DUSP1_timesweep,N,100,120,,8322,16705,,,1286,1285.4279,1264.43173,26,54,,,,
10139,DUSP1_timesweep,N,100,120,,9336,16511,,,1269,1268.765,1305.12156,56,107,,,,
10140,DUSP1_timesweep,N,100,120,,9622,14154,,,1324,1323.50457,1230.67903,99,131,7,,,
10141,DUSP1_timesweep,N,100,120,,8900,13285,,,1517,1516.8627,1493.74339,137,175,5,,,
10142,DUSP1_timesweep,N,100,120,,7504,16067,,,1246,1245.50746,1240.34257,34,74,4,,,
10143,DUSP1_timesweep,N,100,120,,7911,14193,,,1355,1354.63949,1307.59522,18,36,,,,
10144,DUSP1_timesweep,N,100,120,,10141,20388,,,1215,1214.06341,1120.61281,93,127,8,,,
10145,DUSP1_timesweep,N,100,120,,10758,18526,,,1314,1313.12856,1250.0787,120,162,4,,,
10146,DUSP1_timesweep,N,100,120,,10137,16572,,,1138,1137.77844,1133.25404,70,127,,,,
10147,DUSP1_timesweep,N,100,120,,7864,13242,,,1451,1450.47075,1444.84013,72,100,,,,
10148,DUSP1_timesweep,N,100,120,,7590,12499,,,1493,1492.55204,1419.51532,86,68,5,4,,
10149,DUSP1_timesweep,N,100,120,,11729,15293,,,1509,1508.7976,1498.24953,127,168,9,,,
10150,DUSP1_timesweep,N,100,120,,9810,17767,,,1542,1541.53078,1428.12782,188,241,12,6,5,
10151,DUSP1_timesweep,N,100,120,,9170,12775,,,1163,1162.1952,1195.61198,39,122,,,,
10152,DUSP1_timesweep,N,100,120,,11693,17270,,,1238,1237.02831,1250.13706,50,104,,,,
10153,DUSP1_timesweep,N,100,120,,11861,18886,,,1132,1131.57887,1140.13984,34,83,,,,
10154,DUSP1_timesweep,N,100,120,,10020,13510,,,1101,1100.64251,1045.8205,64,52,,,,
10155,DUSP1_timesweep,N,100,120,,8417,14705,,,1405,1404.40216,1328.06039,82,118,4,,,
10156,DUSP1_timesweep,N,100,120,,9741,16461,,,1407,1406.4363,1410.58672,94,176,,,,
10157,DUSP1_timesweep,N,100,120,,8818,14501,,,1615,1614.38875,1568.78891,171,240,4,,,
10158,DUSP1_timesweep,N,100,120,,8863,17244,,,1568,1567.41814,1504.03671,120,199,5,4,,
10159,DUSP1_timesweep,N,100,120,,7991,13764,,,1357,1356.31873,1306.45161,25,43,,,,
10160,DUSP1_timesweep,N,100,120,,9817,14456,,,1251,1250.24519,1197.1205,95,128,,,,
10161,DUSP1_timesweep,N,100,120,,10053,16252,,,1294,1293.18701,1216.04258,60,95,5,,,
10162,DUSP1_timesweep,N,100,120,,9776,17683,,,1140,1139.95192,1098.65113,25,35,,,,
10163,DUSP1_timesweep,N,100,120,,9037,20371,,,1102,1101.79086,1065.42075,42,69,,,,
10164,DUSP1_timesweep,N,100,120,,10019,15625,,,1391,1390.59547,1398.79014,130,141,,,,
10165,DUSP1_timesweep,N,100,120,,8949,19670,,,1410,1409.97676,1378.4242,49,92,,,,
10166,DUSP1_timesweep,N,100,120,,10095,19326,,,1437,1436.40357,1404.77662,79,153,5,,,
10167,DUSP1_timesweep,N,100,120,,8885,19037,,,1477,1476.25324,1521.35352,79,255,4,,,
10168,DUSP1_timesweep,N,100,120,,11141,20226,,,1296,1295.05969,1280.66296,170,239,4,,,
10169,DUSP1_timesweep,N,100,120,,10108,19905,,,1365,1364.61436,1339.01929,88,146,,,,
10170,DUSP1_timesweep,N,100,120,,10780,16483,,,1389,1388.96122,1338.44737,73,81,,,,
10171,DUSP1_timesweep,N,100,120,,9621,18572,,,1254,1253.05675,1219.43361,39,64,,,,
10172,DUSP1_timesweep,N,100,120,,8561,14472,,,1497,1496.50894,1484.09957,135,195,,,,
10173,DUSP1_timesweep,N,100,120,,7804,15165,,,1397,1396.43696,1361.04115,91,126,,,,
10174,DUSP1_timesweep,N,100,120,,7540,12964,,,1226,1225.85252,1192.65489,36,60,,,,
10175,DUSP1_timesweep,N,100,120,,10580,18950,,,1273,1272.46163,1249.43013,52,85,,,,
10176,DUSP1_timesweep,N,100,120,,9304,16291,,,1401,1400.65047,1361.72721,91,115,,,,
10177,DUSP1_timesweep,N,100,120,,9840,15200,,,1238,1237.48354,1208.51303,101,120,,,,
10178,DUSP1_timesweep,N,100,120,,7345,12900,,,1205,1204.88319,1143.55,38,55,,,,
10179,DUSP1_timesweep,N,100,120,,9648,19415,,,1022,1021.20875,1047.49961,21,73,,,,
10180,DUSP1_timesweep,N,100,120,,9708,17680,,,1279,1278.53636,1205.16799,95,125,,,,
10181,DUSP1_timesweep,N,100,120,,9125,18667,,,1271,1270.00219,1247.80077,56,94,,,,
10182,DUSP1_timesweep,N,100,120,,5561,17587,,,1457,1456.76479,1380.79189,66,101,6,,,
10183,DUSP1_timesweep,N,100,120,,9610,17598,,,1243,1242.64537,1195.8697,49,70,,,,
10184,DUSP1_timesweep,N,100,120,,9817,15550,,,1267,1266.24407,1186.63331,67,92,7,,,
10185,DUSP1_timesweep,N,100,120,,7837,16417,,,1119,1118.11599,1079.23159,37,75,,,,
10186,DUSP1_timesweep,N,100,120,,10201,14084,,,1036,1035.78933,1064.10778,18,45,,,,
10187,DUSP1_timesweep,N,100,120,,8971,16405,,,1298,1297.85498,1294.66742,70,137,,,,
10188,DUSP1_timesweep,N,100,120,,9695,17597,,,1228,1227.24033,1197.78212,43,83,,,,
10189,DUSP1_timesweep,N,100,120,,10505,18627,,,1358,1357.1426,1382.37752,90,146,,,,
10190,DUSP1_timesweep,N,100,120,,7107,13041,,,1162,1161.70818,1201.0421,26,41,,,,
10191,DUSP1_timesweep,N,100,120,,8276,15582,,,1392,1391.82794,1367.68104,52,78,,,,
10192,DUSP1_timesweep,N,100,120,,11273,17854,,,1518,1517.01517,1387.55607,296,329,19,4,4,
10193,DUSP1_timesweep,N,100,120,,7519,14482,,,1111,1110.53717,1135.10765,22,65,,,,
10194,DUSP1_timesweep,N,100,150,,6151,12988,,,1234,1233.92635,1229.63051,69,83,,,,
10195,DUSP1_timesweep,N,100,150,,9010,13145,,,1442,1441.15694,1400.66968,128,127,,,,
10196,DUSP1_timesweep,N,100,150,,8142,13609,,,1208,1207.20142,1147.60739,58,74,,,,
10197,DUSP1_timesweep,N,100,150,,9769,14158,,,1368,1367.96878,1344.00558,108,157,,,,
10198,DUSP1_timesweep,N,100,150,,9389,13511,,,1457,1456.75961,1459.59322,83,150,,,,
10199,DUSP1_timesweep,N,100,150,,11287,20233,,,1429,1428.80517,1350.16943,109,129,,,,
10200,DUSP1_timesweep,N,100,150,,9237,12555,,,1239,1238.99491,1224.36368,71,136,,,,
10201,DUSP1_timesweep,N,100,150,,8077,13776,,,1358,1357.37031,1311.37304,76,110,5,,,
10202,DUSP1_timesweep,N,100,150,,8621,13364,,,1434,1433.20624,1441.20204,74,135,,,,
10203,DUSP1_timesweep,N,100,150,,10361,18630,,,1296,1295.04083,1250.74407,124,229,5,,,
10204,DUSP1_timesweep,N,100,150,,9672,17679,,,1445,1444.08168,1400.18796,108,166,5,,,
10205,DUSP1_timesweep,N,100,150,,9491,18348,,,1297,1296.36508,1304.63865,87,224,,,,
10206,DUSP1_timesweep,N,100,150,,11429,17449,,,1122,1121.95118,1115.34495,44,53,,,,
10207,DUSP1_timesweep,N,100,150,,10398,13058,,,1137,1136.50721,1148.69842,52,106,,,,
10208,DUSP1_timesweep,N,100,150,,9912,20528,,,1274,1273.69007,1286.28088,60,126,,,,
10209,DUSP1_timesweep,N,100,150,,9716,15399,,,1377,1376.63925,1353.70537,74,98,,,,
10210,DUSP1_timesweep,N,100,150,,7819,13438,,,1255,1254.14772,1210.12427,79,100,,,,
10211,DUSP1_timesweep,N,100,150,,10073,15594,,,1440,1439.75241,1380.37008,58,55,6,,,
10212,DUSP1_timesweep,N,100,150,,12015,17968,,,1372,1371.17353,1357.37673,152,181,,,,
10213,DUSP1_timesweep,N,100,150,,8742,15502,,,1157,1156.49176,1159.92143,44,84,,,,
10214,DUSP1_timesweep,N,100,150,,10280,16480,,,1356,1355.25914,1347.4585,99,155,,,,
10215,DUSP1_timesweep,N,100,150,,11279,18046,,,1419,1418.63224,1375.07642,133,188,,,,
10216,DUSP1_timesweep,N,100,150,,8748,18361,,,1506,1505.75732,1475.89401,91,211,,,,
10217,DUSP1_timesweep,N,100,150,,8742,19078,,,1329,1328.78666,1284.46525,72,131,,,,
