Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,normgrnuc,normgrcyt
18163,GR_timesweep,C,1,75,NaN,8154,15718.9207443919,2700.62252,1899.53777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9
18164,GR_timesweep,C,1,75,NaN,8368,16164.4898948326,2381.15464,2159.71004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
18165,GR_timesweep,C,1,75,NaN,8436,16307.7269101047,2512.15552,2193.93445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12
18166,GR_timesweep,C,1,75,NaN,2458,6763.39058983338,2282.86941,2217.69318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
18167,GR_timesweep,C,1,75,NaN,7541,14486.3283210809,2371.28763,1965.17773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10
18168,GR_timesweep,C,1,75,NaN,4642,9535.48108364106,2785.63206,1691.08824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,7
18169,GR_timesweep,C,1,75,NaN,9542,18749.4503158024,2693.09306,2031.42333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11
18170,GR_timesweep,C,1,75,NaN,8898,17302.0198735201,2533.33401,2093.28311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18171,GR_timesweep,C,1,75,NaN,5999,11672.4178854621,2737.10235,2303.15867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,13
18172,GR_timesweep,C,1,75,NaN,9249,18082.0422518336,4490.72354,2849.71328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,19
18173,GR_timesweep,C,1,75,NaN,3410,7870.55590983796,2686.67478,1960.91919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18174,GR_timesweep,C,1,75,NaN,8062,15529.7962969009,4519.7131,2999.05008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,20
18175,GR_timesweep,C,1,75,NaN,6720,12937.0647061003,2288.49256,1948.89101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10
18176,GR_timesweep,C,1,75,NaN,2131,6419.1738059129,2440.00798,2552.40808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16
18177,GR_timesweep,C,1,75,NaN,7790,14979.1870788186,3056.49101,2266.9253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,13
18178,GR_timesweep,C,1,75,NaN,6492,12527.4516698537,2189.37384,1756.80846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18179,GR_timesweep,C,1,75,NaN,5106,10230.4197056903,3221.60302,2407.40496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14
18180,GR_timesweep,C,1,75,NaN,5074,10181.3003213498,1801.67028,1520.71429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
18181,GR_timesweep,C,1,75,NaN,8121,15650.914661591,2396.64315,2086.23307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
18182,GR_timesweep,C,1,75,NaN,7229,13883.8701972614,2726.27293,2194.54583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,12
18183,GR_timesweep,C,1,75,NaN,9712,19143.4738974209,2117.91577,1455.08754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5
18184,GR_timesweep,C,1,75,NaN,3799,8367.96068961406,2877.66596,2641.86364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,17
18185,GR_timesweep,C,1,75,NaN,6246,12095.560074183,2433.01857,1747.18023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8
18186,GR_timesweep,C,1,75,NaN,9707,19131.813796615,2778.68373,1896.07104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9
18187,GR_timesweep,C,1,75,NaN,11048,22413.6103239461,3252.42415,2210.32167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18188,GR_timesweep,C,1,75,NaN,9769,19276.7039212962,2639.6928,1870.50388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9
18189,GR_timesweep,C,1,75,NaN,7867,15133.7627414892,2557.59947,2408.09776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
18190,GR_timesweep,C,1,75,NaN,8479,16398.7150199909,2557.86496,2439.46861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
18191,GR_timesweep,C,1,75,NaN,3656,8182.07531803739,3506.97183,3277.57094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,23
18192,GR_timesweep,C,1,75,NaN,9333,18271.8665436873,2310.75946,1794.12536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8
18193,GR_timesweep,C,1,75,NaN,9896,19575.5656982348,3176.27607,2173.82563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18194,GR_timesweep,C,1,75,NaN,8843,17181.7205317593,2719.08402,2098.43184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11
18195,GR_timesweep,C,1,75,NaN,7720,14839.5514572501,2070.42073,1498.04327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5
18196,GR_timesweep,C,1,75,NaN,8307,16036.676717281,2147.22716,1716.56763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18197,GR_timesweep,C,1,75,NaN,9408,18442.3812765231,3281.43314,2106.48852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,11
18198,GR_timesweep,C,1,75,NaN,2568,6883.32911992217,2421.45405,1666.82878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,7
18199,GR_timesweep,C,1,75,NaN,9463,18568.0422373708,4174.53725,2409.39233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,14
18200,GR_timesweep,C,1,75,NaN,9435,18504.0041652027,2398.74923,1855.67715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9
18201,GR_timesweep,C,1,75,NaN,8064,15533.8921695112,2689.83953,1961.14496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18202,GR_timesweep,C,1,75,NaN,9186,17940.4729702621,2640.10679,1952.42486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18203,GR_timesweep,C,1,75,NaN,9617,18922.6695821599,3422.87688,2229.92185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,13
18204,GR_timesweep,C,1,75,NaN,7937,15275.1737793217,2312.45395,2082.0581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
18205,GR_timesweep,C,1,75,NaN,6868,13207.7545679514,3147.69948,2431.40514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15
18206,GR_timesweep,C,1,75,NaN,3517,8004.77111000079,2078.5209,1581.90969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6
18207,GR_timesweep,C,1,75,NaN,7551,14505.9156625497,1547.52827,1374.00156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4
18208,GR_timesweep,C,1,75,NaN,5799,11337.505081097,2374.31747,2164.67914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
18209,GR_timesweep,C,1,75,NaN,7537,14478.498215558,2702.72827,2070.16825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11
18210,GR_timesweep,C,1,75,NaN,7605,14611.9854521862,3155.78185,2457.77714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15
18211,GR_timesweep,C,1,75,NaN,7034,13515.8628557314,2091.62027,1953.92059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
18212,GR_timesweep,C,1,75,NaN,8525,16496.4043228782,2560.33642,1929.01943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18213,GR_timesweep,C,1,75,NaN,2256,6548.57685278267,2782.15426,2307.56667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,13
18214,GR_timesweep,C,1,75,NaN,6877,13224.3373360426,2152.98837,2015.68205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
18215,GR_timesweep,C,1,75,NaN,7614,14629.7126649887,2864.23956,2160.21753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12
18216,GR_timesweep,C,1,75,NaN,4918,9944.37342026936,2425.60146,1997.00289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18217,GR_timesweep,C,1,75,NaN,7659,14718.5583626998,2138.92401,1924.76314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
18218,GR_timesweep,C,1,75,NaN,9088,17721.6152402866,2436.02773,2040.34284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18219,GR_timesweep,C,1,75,NaN,8637,16735.7831550375,2735.4439,2286.54836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,13
18220,GR_timesweep,C,1,75,NaN,10436,20877.3889334987,3399.7201,2159.0186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,12
18221,GR_timesweep,C,1,75,NaN,9992,19803.3238096981,2605.3778,1767.37322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,8
18222,GR_timesweep,C,1,75,NaN,8138,15685.9246330142,2544.18088,1995.97045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18223,GR_timesweep,C,1,75,NaN,7000,13452.369163632,2575.26886,2127.32738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12
18224,GR_timesweep,C,1,75,NaN,3691,8227.24564078924,2705.0829,1974.07285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18225,GR_timesweep,C,1,75,NaN,8688,16845.5031704056,1844.20983,1472.64003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
18226,GR_timesweep,C,1,75,NaN,7055,13555.1791886192,2218.4747,1759.01167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18227,GR_timesweep,C,1,75,NaN,9437,18508.5738272261,2164.27954,1479.68136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5
18228,GR_timesweep,C,1,75,NaN,7064,13572.0523382043,2334.29757,1740.24541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8
18229,GR_timesweep,C,1,75,NaN,8536,16519.8188990217,2459.69588,1789.89348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8
18230,GR_timesweep,C,1,75,NaN,6936,13333.3927048049,2320.59357,1861.94878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9
18231,GR_timesweep,C,1,75,NaN,8238,15892.8749888246,3129.143,2136.05813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18232,GR_timesweep,C,1,75,NaN,6952,13363.0705649105,2151.80653,1954.06219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
18233,GR_timesweep,C,1,75,NaN,8742,16962.1664496221,4071.46614,3160.59009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,22
18234,GR_timesweep,C,1,75,NaN,8938,17389.8381261367,2706.07228,2291.89371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,13
18235,GR_timesweep,C,1,75,NaN,7860,15119.6681367033,2356.45382,2108.83939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
18236,GR_timesweep,C,1,75,NaN,9420,18469.7536986252,3011.51603,2230.75706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,13
18237,GR_timesweep,C,1,75,NaN,8949,17414.0365425219,2456.42139,2068.52766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18238,GR_timesweep,C,1,75,NaN,9017,17564.0901900348,2458.95508,1877.90812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9
18239,GR_timesweep,C,1,75,NaN,8396,16223.3732210043,1916.07492,1368.3066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4
18240,GR_timesweep,C,1,75,NaN,8887,17277.9182509662,2146.10318,1748.52863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18241,GR_timesweep,C,1,75,NaN,4279,9017.70947251961,2738.83805,2535.20208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
18242,GR_timesweep,C,1,75,NaN,7386,14184.9308582927,1973.20322,1586.76267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6
18243,GR_timesweep,C,1,75,NaN,7943,15287.334064091,2608.47816,2642.01721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
18244,GR_timesweep,C,1,75,NaN,6734,12962.5086631767,2714.47253,2009.18844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18245,GR_timesweep,C,1,75,NaN,6061,11777.6422086439,2802.01072,2676.66317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,17
18246,GR_timesweep,C,1,75,NaN,6755,13000.7380065151,2818.71295,2358.63231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14
18247,GR_timesweep,C,1,75,NaN,6479,12504.3668214082,3157.4209,2366.05893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14
18248,GR_timesweep,C,1,75,NaN,7002,13456.0985654799,2206.7982,1725.03309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18249,GR_timesweep,C,1,75,NaN,6595,12711.3854419989,1895.65277,1773.94065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8
18250,GR_timesweep,C,1,75,NaN,8488,16417.7994168879,1995.14326,1727.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8
18251,GR_timesweep,C,1,75,NaN,9142,17842.0053408152,3226.1049,2460.46545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15
18252,GR_timesweep,C,1,75,NaN,8032,15468.4410259981,2467.77378,2040.69128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18253,GR_timesweep,C,1,75,NaN,6200,12015.9586224736,2609.98871,2091.61254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11
18254,GR_timesweep,C,1,75,NaN,8405,16242.3287319975,3337.46175,2601.19066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,16
18255,GR_timesweep,C,1,75,NaN,7242,13908.6372914381,2507.86495,2250.34061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13
18256,GR_timesweep,C,1,75,NaN,6226,12060.9058874667,3531.58513,2667.10269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,17
18257,GR_timesweep,C,1,75,NaN,7494,14394.4989308603,2463.11516,2013.90813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18258,GR_timesweep,C,1,75,NaN,6513,12564.8041749556,2265,2082.2168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
18259,GR_timesweep,C,1,75,NaN,6494,12531.0057730695,2150.86326,1874.41978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9
18260,GR_timesweep,C,1,75,NaN,5796,11332.5339268598,2068.90148,1791.96171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18261,GR_timesweep,C,1,75,NaN,3768,8327.36433480156,2037.60111,2019.78169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18262,GR_timesweep,C,1,75,NaN,10463,20943.8007875644,3419.10026,2339.66828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,14
18263,GR_timesweep,C,1,75,NaN,7622,14645.4819200654,2473.76279,2076.67453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18264,GR_timesweep,C,1,75,NaN,8164,15739.5657439461,2351.67528,1923.76462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10
18265,GR_timesweep,C,1,75,NaN,5109,10235.0337062185,2474.29262,2267.20924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13
18266,GR_timesweep,C,1,75,NaN,5433,10742.485792529,2509.55973,2408.39227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
18267,GR_timesweep,C,1,75,NaN,9084,17712.717469473,3487.37384,2258.03671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,13
18268,GR_timesweep,C,1,75,NaN,7500,14406.2006095626,2378.28613,1706.47115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,7
18269,GR_timesweep,C,1,75,NaN,9362,18337.6838241887,3171.37609,2126.14474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18270,GR_timesweep,C,1,75,NaN,9042,17619.4575476613,2715.9843,1871.85062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9
18271,GR_timesweep,C,1,75,NaN,2363,6661.48740285352,2281.29285,1915.49231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10
18272,GR_timesweep,C,1,75,NaN,6977,13409.5306470628,2556.20596,2396.67115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
18273,GR_timesweep,C,1,75,NaN,6206,12026.3207159598,2318.4739,2316.35142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
18274,GR_timesweep,C,1,75,NaN,5934,11562.8142134644,2284.81834,2093.99886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
18275,GR_timesweep,C,1,75,NaN,11267,22979.0366170206,2286.65572,2276.42476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
18276,GR_timesweep,C,1,75,NaN,6568,12662.9927689776,1993.99863,2022.75293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18277,GR_timesweep,C,1,75,NaN,6439,12433.519408804,2096.33064,1652.06544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7
18278,GR_timesweep,C,1,75,NaN,5483,10822.4095301975,1442.14426,1474.50575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5
18279,GR_timesweep,C,1,75,NaN,9962,19731.9785872223,2491.54236,2045.7538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18280,GR_timesweep,C,1,75,NaN,6626,12767.1025115955,2458.16586,2027.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18281,GR_timesweep,C,1,75,NaN,5098,10218.1232959549,2905.33954,2275.99732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,13
18282,GR_timesweep,C,1,75,NaN,6136,11905.8161104606,2482.79465,2033.97452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18283,GR_timesweep,C,1,75,NaN,7879,15157.9445904568,2048.42759,1632.15264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7
18284,GR_timesweep,C,1,75,NaN,6870,13211.4384197611,3423.8444,2571.83923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,16
18285,GR_timesweep,C,1,75,NaN,3542,8036.41448936675,2853.34359,1909.04125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9
18286,GR_timesweep,C,1,75,NaN,9993,19805.70465812,3998.1444,2632.76395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,17
18287,GR_timesweep,C,1,75,NaN,7735,14869.4022042228,2461.78526,1893.94705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9
18288,GR_timesweep,C,1,75,NaN,7202,13832.5240183503,2648.02846,2124.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,12
18289,GR_timesweep,C,1,75,NaN,8588,16630.7886035282,3228.11074,2516.36062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15
18290,GR_timesweep,C,1,75,NaN,9405,18435.5420531031,2804.29601,2273.13871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,13
18291,GR_timesweep,C,1,75,NaN,3927,8537.34009512401,1935.49682,1641.56714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7
18292,GR_timesweep,C,1,75,NaN,8942,17398.6351347444,2421.72981,1981.29741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18293,GR_timesweep,C,1,75,NaN,7026,13500.9052195183,3016.41147,2459.11788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,15
18294,GR_timesweep,C,1,75,NaN,7298,14015.6596559689,2006.74212,1460.66774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5
18295,GR_timesweep,C,1,75,NaN,5698,11170.9967791221,1967.9735,2111.94485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18296,GR_timesweep,C,1,75,NaN,6171,11965.9627336707,2432.11943,2031.97787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11
18297,GR_timesweep,C,1,75,NaN,6628,12770.7028550016,1975.77037,2085.89968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18298,GR_timesweep,C,1,75,NaN,6968,13392.7925947503,3006.39724,2178.57267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,12
18299,GR_timesweep,C,1,75,NaN,8839,17172.9918482089,3153.91255,2329.63778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14
18300,GR_timesweep,C,1,75,NaN,6516,12570.1464584818,2292.97376,2298.57253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
18301,GR_timesweep,C,1,75,NaN,9143,17844.239531917,2590.50213,1816.47797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9
18302,GR_timesweep,C,1,75,NaN,6923,13309.3119668865,2310.30406,2325.3257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
18303,GR_timesweep,C,1,75,NaN,9035,17603.9438176304,2926.60454,2023.71418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,11
18304,GR_timesweep,C,1,75,NaN,8586,16626.5119110691,2020.70836,1691.38531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7
18305,GR_timesweep,C,1,75,NaN,7653,14706.6920827229,3181.06416,2128.19652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18306,GR_timesweep,C,1,75,NaN,8001,15405.2037141,3371.82802,2250.07433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,13
18307,GR_timesweep,C,1,75,NaN,6624,12763.5028583414,2470.96271,1998.21289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
18308,GR_timesweep,C,1,75,NaN,4072,8732.63016176258,1837.49214,1464.43658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
18309,GR_timesweep,C,1,75,NaN,8330,16084.7931719955,2198.76879,1826.74863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9
18310,GR_timesweep,C,1,75,NaN,9233,18046.0232742804,1983.4967,1477.76309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5
18311,GR_timesweep,C,1,75,NaN,3618,8133.27256357427,2219.72913,1731.16204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8
18312,GR_timesweep,C,1,75,NaN,7800,14999.2040399665,2746.05603,2021.83629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11
18313,GR_timesweep,C,1,75,NaN,7268,13958.2589565696,3335.40685,2532.06023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,16
18314,GR_timesweep,C,1,75,NaN,6445,12444.1289218162,2022.06749,2022.35279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18315,GR_timesweep,C,1,75,NaN,2192,6481.98569856306,2574.35036,2332.34095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
18316,GR_timesweep,C,1,75,NaN,9317,18235.6156750303,3213.0161,2293.71976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,13
18317,GR_timesweep,C,1,75,NaN,6306,12199.9367255889,2022.29797,2048.59722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
18318,GR_timesweep,C,1,75,NaN,7294,14007.9972574051,3615.25144,2664.24544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,17
18319,GR_timesweep,C,1,75,NaN,7917,15234.6843566434,3287.68018,2345.04361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,14
18320,GR_timesweep,C,1,75,NaN,6576,12677.3182258719,2364.09611,2494.80988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15
18321,GR_timesweep,C,1,75,NaN,7820,15039.2897236693,3404.27596,2556.24265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,16
18322,GR_timesweep,C,1,75,NaN,5380,10658.2375731363,2259.05446,2444.92173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15
18323,GR_timesweep,C,1,75,NaN,7522,14449.1599065157,3145.48125,2375.17807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14
18324,GR_timesweep,C,1,75,NaN,5991,11658.8888640853,2267.77616,2225.97638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
18325,GR_timesweep,C,1,75,NaN,6911,13287.1094741269,2892.31312,2198.73289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12
18326,GR_timesweep,C,1,75,NaN,7115,13667.9308356961,2833.10611,2185.85492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12
18327,GR_timesweep,C,1,75,NaN,6717,12931.6168293035,2035.85365,1965.30091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10
18328,GR_timesweep,C,1,75,NaN,6369,12310.200708138,2591.29706,1995.80984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10
18329,GR_timesweep,C,1,75,NaN,11953,24803.7476882409,2362.6646,1885.90207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9
18330,GR_timesweep,C,1,120,NaN,7697,14793.8557110082,2638.67871,1894.64257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9
18331,GR_timesweep,C,1,120,NaN,6043,11747.0248865337,3272.50703,2132.42087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,12
18332,GR_timesweep,C,1,120,NaN,8794,17074.9843814386,2787.49704,1907.81204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,9
18333,GR_timesweep,C,1,120,NaN,3405,7864.33248215923,3367.08253,2320.64244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,13
18334,GR_timesweep,C,1,120,NaN,6254,12109.4410731282,2081.2125,1980.47137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
